dataset,video_id,source_video_id,source_id,identity_id,manipulation,class,split,original_available,landmark_success_fraction,feature_valid,exclusion_reason,final_model_evaluation,compression,total_frames,native_fps,sampled_frames,frames_with_landmarks,landmark_success_ratio,video_retained,gating_exclusion_reason,in_final_evaluation,filepath
CelebDF,id23_0005,id23_0005,id23_0005,id23,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,308,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id23_0005.mp4
CelebDF,id23_0006,id23_0006,id23_0006,id23,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,314,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id23_0006.mp4
CelebDF,id23_0007,id23_0007,id23_0007,id23,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,306,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id23_0007.mp4
CelebDF,id23_0008,id23_0008,id23_0008,id23,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,308,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id23_0008.mp4
CelebDF,id23_0009,id23_0009,id23_0009,id23,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,316,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id23_0009.mp4
CelebDF,id24_0000,id24_0000,id24_0000,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,292,30.0,292,292,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0000.mp4
CelebDF,id24_0001,id24_0001,id24_0001,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,315,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0001.mp4
CelebDF,id24_0002,id24_0002,id24_0002,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,317,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0002.mp4
CelebDF,id24_0003,id24_0003,id24_0003,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,319,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0003.mp4
CelebDF,id24_0004,id24_0004,id24_0004,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,321,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0004.mp4
CelebDF,id24_0005,id24_0005,id24_0005,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,337,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0005.mp4
CelebDF,id24_0006,id24_0006,id24_0006,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,339,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0006.mp4
CelebDF,id24_0007,id24_0007,id24_0007,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,308,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0007.mp4
CelebDF,id24_0008,id24_0008,id24_0008,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,323,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0008.mp4
CelebDF,id24_0009,id24_0009,id24_0009,id24,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,310,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id24_0009.mp4
CelebDF,id25_0000,id25_0000,id25_0000,id25,Celeb-real,real,eval_only,True,0.995885,True,retained,True,native,243,30.0,243,242,0.995885,True,retained,True,celebdf_v2/Celeb-real/id25_0000.mp4
CelebDF,id25_0001,id25_0001,id25_0001,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,342,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0001.mp4
CelebDF,id25_0002,id25_0002,id25_0002,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,341,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0002.mp4
CelebDF,id25_0003,id25_0003,id25_0003,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,250,30.0,250,250,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0003.mp4
CelebDF,id25_0004,id25_0004,id25_0004,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,327,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0004.mp4
CelebDF,id25_0005,id25_0005,id25_0005,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,309,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0005.mp4
CelebDF,id25_0006,id25_0006,id25_0006,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,315,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0006.mp4
CelebDF,id25_0007,id25_0007,id25_0007,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,321,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0007.mp4
CelebDF,id25_0008,id25_0008,id25_0008,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,323,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0008.mp4
CelebDF,id25_0009,id25_0009,id25_0009,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,315,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0009.mp4
CelebDF,id25_0010,id25_0010,id25_0010,id25,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,355,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id25_0010.mp4
CelebDF,id26_0000,id26_0000,id26_0000,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,327,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0000.mp4
CelebDF,id26_0001,id26_0001,id26_0001,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,320,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0001.mp4
CelebDF,id26_0002,id26_0002,id26_0002,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,322,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0002.mp4
CelebDF,id26_0003,id26_0003,id26_0003,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,249,30.0,249,249,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0003.mp4
CelebDF,id26_0004,id26_0004,id26_0004,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,350,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0004.mp4
CelebDF,id26_0005,id26_0005,id26_0005,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,336,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0005.mp4
CelebDF,id26_0006,id26_0006,id26_0006,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,307,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0006.mp4
CelebDF,id26_0007,id26_0007,id26_0007,id26,Celeb-real,real,eval_only,True,0.996667,True,retained,True,native,338,30.0,300,299,0.996667,True,retained,True,celebdf_v2/Celeb-real/id26_0007.mp4
CelebDF,id26_0008,id26_0008,id26_0008,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,318,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0008.mp4
CelebDF,id26_0009,id26_0009,id26_0009,id26,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,334,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id26_0009.mp4
CelebDF,id27_0000,id27_0000,id27_0000,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,317,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0000.mp4
CelebDF,id27_0001,id27_0001,id27_0001,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,288,30.0,288,288,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0001.mp4
CelebDF,id27_0002,id27_0002,id27_0002,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,340,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0002.mp4
CelebDF,id27_0003,id27_0003,id27_0003,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,283,30.0,283,283,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0003.mp4
CelebDF,id27_0004,id27_0004,id27_0004,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,307,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0004.mp4
CelebDF,id27_0005,id27_0005,id27_0005,id27,Celeb-real,real,eval_only,True,,False,insufficient_valid_frames,False,native,1,30.0,1,0,,False,insufficient_valid_frames,False,celebdf_v2/Celeb-real/id27_0005.mp4
CelebDF,id27_0006,id27_0006,id27_0006,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,295,30.0,295,295,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0006.mp4
CelebDF,id27_0007,id27_0007,id27_0007,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,331,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0007.mp4
CelebDF,id27_0008,id27_0008,id27_0008,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,331,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0008.mp4
CelebDF,id27_0009,id27_0009,id27_0009,id27,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,311,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id27_0009.mp4
CelebDF,id28_0000,id28_0000,id28_0000,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,330,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0000.mp4
CelebDF,id28_0001,id28_0001,id28_0001,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,333,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0001.mp4
CelebDF,id28_0002,id28_0002,id28_0002,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,310,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0002.mp4
CelebDF,id28_0003,id28_0003,id28_0003,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,332,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0003.mp4
CelebDF,id28_0004,id28_0004,id28_0004,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,311,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0004.mp4
CelebDF,id28_0005,id28_0005,id28_0005,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,332,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0005.mp4
CelebDF,id28_0006,id28_0006,id28_0006,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,323,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0006.mp4
CelebDF,id28_0007,id28_0007,id28_0007,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,301,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0007.mp4
CelebDF,id28_0008,id28_0008,id28_0008,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,342,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0008.mp4
CelebDF,id28_0009,id28_0009,id28_0009,id28,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,331,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id28_0009.mp4
CelebDF,id29_0000,id29_0000,id29_0000,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,429,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0000.mp4
CelebDF,id29_0001,id29_0001,id29_0001,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,310,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0001.mp4
CelebDF,id29_0002,id29_0002,id29_0002,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,434,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0002.mp4
CelebDF,id29_0003,id29_0003,id29_0003,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,344,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0003.mp4
CelebDF,id29_0004,id29_0004,id29_0004,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,364,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0004.mp4
CelebDF,id29_0005,id29_0005,id29_0005,id29,Celeb-real,real,eval_only,True,0.996667,True,retained,True,native,468,30.0,300,299,0.996667,True,retained,True,celebdf_v2/Celeb-real/id29_0005.mp4
CelebDF,id29_0006,id29_0006,id29_0006,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,472,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0006.mp4
CelebDF,id29_0007,id29_0007,id29_0007,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,306,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0007.mp4
CelebDF,id29_0008,id29_0008,id29_0008,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,450,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0008.mp4
CelebDF,id29_0009,id29_0009,id29_0009,id29,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,474,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id29_0009.mp4
CelebDF,id2_0000,id2_0000,id2_0000,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,445,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0000.mp4
CelebDF,id2_0001,id2_0001,id2_0001,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,376,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0001.mp4
CelebDF,id2_0002,id2_0002,id2_0002,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,361,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0002.mp4
CelebDF,id2_0003,id2_0003,id2_0003,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,383,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0003.mp4
CelebDF,id2_0004,id2_0004,id2_0004,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,425,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0004.mp4
CelebDF,id2_0005,id2_0005,id2_0005,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,307,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0005.mp4
CelebDF,id2_0006,id2_0006,id2_0006,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,380,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0006.mp4
CelebDF,id2_0007,id2_0007,id2_0007,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,470,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0007.mp4
CelebDF,id2_0008,id2_0008,id2_0008,id2,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,516,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id2_0008.mp4
CelebDF,id2_0009,id2_0009,id2_0009,id2,Celeb-real,real,eval_only,True,0.996667,False,feature_computation_failure,False,native,322,30.0,300,299,0.996667,False,retained,False,celebdf_v2/Celeb-real/id2_0009.mp4
CelebDF,id30_0000,id30_0000,id30_0000,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,504,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0000.mp4
CelebDF,id30_0001,id30_0001,id30_0001,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,451,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0001.mp4
CelebDF,id30_0002,id30_0002,id30_0002,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,465,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0002.mp4
CelebDF,id30_0003,id30_0003,id30_0003,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,470,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0003.mp4
CelebDF,id30_0004,id30_0004,id30_0004,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,404,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0004.mp4
CelebDF,id30_0005,id30_0005,id30_0005,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,448,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0005.mp4
CelebDF,id30_0006,id30_0006,id30_0006,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,366,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0006.mp4
CelebDF,id30_0007,id30_0007,id30_0007,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,456,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0007.mp4
CelebDF,id30_0008,id30_0008,id30_0008,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,497,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0008.mp4
CelebDF,id30_0009,id30_0009,id30_0009,id30,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,479,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id30_0009.mp4
CelebDF,id31_0000,id31_0000,id31_0000,id31,Celeb-real,real,eval_only,True,0.996667,False,feature_computation_failure,False,native,423,30.0,300,299,0.996667,False,retained,False,celebdf_v2/Celeb-real/id31_0000.mp4
CelebDF,id31_0001,id31_0001,id31_0001,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,369,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0001.mp4
CelebDF,id31_0002,id31_0002,id31_0002,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,485,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0002.mp4
CelebDF,id31_0003,id31_0003,id31_0003,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,467,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0003.mp4
CelebDF,id31_0004,id31_0004,id31_0004,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,465,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0004.mp4
CelebDF,id31_0005,id31_0005,id31_0005,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,349,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0005.mp4
CelebDF,id31_0006,id31_0006,id31_0006,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,365,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0006.mp4
CelebDF,id31_0007,id31_0007,id31_0007,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,455,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0007.mp4
CelebDF,id31_0008,id31_0008,id31_0008,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,461,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0008.mp4
CelebDF,id31_0009,id31_0009,id31_0009,id31,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,475,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id31_0009.mp4
CelebDF,id32_0000,id32_0000,id32_0000,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,516,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0000.mp4
CelebDF,id32_0001,id32_0001,id32_0001,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,571,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0001.mp4
CelebDF,id32_0002,id32_0002,id32_0002,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,494,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0002.mp4
CelebDF,id32_0003,id32_0003,id32_0003,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,448,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0003.mp4
CelebDF,id32_0004,id32_0004,id32_0004,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,428,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0004.mp4
CelebDF,id32_0005,id32_0005,id32_0005,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,431,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0005.mp4
CelebDF,id32_0006,id32_0006,id32_0006,id32,Celeb-real,real,eval_only,True,0.293333,False,mediapipe_no_face,False,native,464,30.0,300,88,0.293333,False,mediapipe_no_face,False,celebdf_v2/Celeb-real/id32_0006.mp4
CelebDF,id32_0007,id32_0007,id32_0007,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,457,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0007.mp4
CelebDF,id32_0008,id32_0008,id32_0008,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,473,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0008.mp4
CelebDF,id32_0009,id32_0009,id32_0009,id32,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,479,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id32_0009.mp4
CelebDF,id33_0000,id33_0000,id33_0000,id33,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,441,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id33_0000.mp4
CelebDF,id33_0001,id33_0001,id33_0001,id33,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,446,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id33_0001.mp4
CelebDF,id33_0002,id33_0002,id33_0002,id33,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,452,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id33_0002.mp4
CelebDF,id33_0003,id33_0003,id33_0003,id33,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,490,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id33_0003.mp4
CelebDF,id33_0004,id33_0004,id33_0004,id33,Celeb-real,real,eval_only,True,1.0,True,retained,True,native,417,30.0,300,300,1.0,True,retained,True,celebdf_v2/Celeb-real/id33_0004.mp4
CelebDF,id33_0005,id33_0005,id33_0005,id33,Celeb-real,real,eval_only,True,0.99,False,feature_computation_failure,False,native,376,30.0,300,297,0.99,False,retained,False,celebdf_v2/Celeb-real/id33_0005.mp4
